type,nameOrig,nameDest,amount,isFraud
TRANSFER,C0000512,M0000512,2807.9189464116193,0
TRANSFER,C0000513,M0000513,8903.056634059065,0
CASH_OUT,C0000514,M0000514,703.552018610042,0
DEBIT,C0000515,M0000515,6339.830195591494,0
TRANSFER,C0000516,M0000516,5013.0450582792055,0
CASH_OUT,C0000517,M0000517,782.8858482158773,0
TRANSFER,C0000518,M0000518,7692.448129407594,0
DEBIT,C0000519,M0000519,5384.05522260762,0
CASH_OUT,C0000520,M0000520,1544.1728553086132,0
CASH_IN,C0000521,M0000521,3191.9347445717262,0
TRANSFER,C0000522,M0000522,5995.440277959374,0
PAYMENT,C0000523,M0000523,2226.610489141111,0
DEBIT,C0000524,M0000524,369.93870009738527,0
CASH_IN,C0000525,M0000525,7960.365845618336,0
PAYMENT,C0000526,M0000526,1510.3294067123363,0
DEBIT,C0000527,M0000527,7049.944996749299,0
TRANSFER,C0000528,M0000528,1642.6781643934696,0
CASH_IN,C0000529,M0000529,5777.783452049567,0
CASH_OUT,C0000530,M0000530,755.1503161540263,0
CASH_IN,C0000531,M0000531,8181.432863113092,0
CASH_OUT,C0000532,M0000532,6267.873332549129,0
DEBIT,C0000533,M0000533,2659.3676739357206,0
TRANSFER,C0000534,M0000534,9467.733954467043,0
TRANSFER,C0000535,M0000535,6693.835494830274,0
TRANSFER,C0000536,M0000536,1054.8786815125554,0
PAYMENT,C0000537,M0000537,752.5881656010857,0
PAYMENT,C0000538,M0000538,9925.058559397314,0
DEBIT,C0000539,M0000539,1075.2455141921823,0
DEBIT,C0000540,M0000540,178.47378132127557,0
TRANSFER,C0000541,M0000541,7488.89490760814,0
DEBIT,C0000542,M0000542,2514.6133235786274,0
TRANSFER,C0000543,M0000543,8264.700601214294,0
CASH_OUT,C0000544,M0000544,8083.132488105264,0
PAYMENT,C0000545,M0000545,7742.440479677124,0
PAYMENT,C0000546,M0000546,598.7862574290026,0
DEBIT,C0000547,M0000547,560.8161880878748,0
PAYMENT,C0000548,M0000548,2303.6652076909704,0
TRANSFER,C0000549,M0000549,968.5347843409031,0
PAYMENT,C0000550,M0000550,785.124379699872,0
PAYMENT,C0000551,M0000551,5263.040880721699,0
DEBIT,C0000552,M0000552,6745.248170272318,0
DEBIT,C0000553,M0000553,5049.585103583073,0
CASH_OUT,C0000554,M0000554,6684.512590473233,0
CASH_OUT,C0000555,M0000555,7554.96704083199,0
DEBIT,C0000556,M0000556,1542.3374333287188,0
DEBIT,C0000557,M0000557,156.25306058461686,0
CASH_IN,C0000558,M0000558,1892.3464887459097,0
CASH_IN,C0000559,M0000559,9546.15484836643,0
DEBIT,C0000560,M0000560,8272.183531791172,0
DEBIT,C0000561,M0000561,2587.805763830886,0
TRANSFER,C0000562,M0000562,3209.1999847334973,0
PAYMENT,C0000563,M0000563,4382.206760029141,0
PAYMENT,C0000564,M0000564,818.763868280139,0
DEBIT,C0000565,M0000565,7952.607295187658,0
CASH_OUT,C0000566,M0000566,6264.312632221234,0
CASH_OUT,C0000567,M0000567,1829.4587263095596,0
TRANSFER,C0000568,M0000568,4340.9943253813635,0
PAYMENT,C0000569,M0000569,3509.1941293835093,0
PAYMENT,C0000570,M0000570,5750.60163715928,0
CASH_IN,C0000571,M0000571,359.46480209586906,0
CASH_IN,C0000572,M0000572,7877.740466511997,0
TRANSFER,C0000573,M0000573,2123.035311870749,0
CASH_IN,C0000574,M0000574,7145.639054880122,0
CASH_IN,C0000575,M0000575,7343.899374911852,0
TRANSFER,C0000576,M0000576,8859.432238847749,0
CASH_OUT,C0000577,M0000577,8237.46927148054,0
TRANSFER,C0000578,M0000578,3148.387181067543,0
PAYMENT,C0000579,M0000579,5200.3352441954785,0
DEBIT,C0000580,M0000580,8464.354777026343,0
PAYMENT,C0000581,M0000581,6591.035436969674,0
TRANSFER,C0000582,M0000582,4841.113780036501,0
CASH_IN,C0000583,M0000583,8197.71815877078,0
DEBIT,C0000584,M0000584,297.57830421007435,0
TRANSFER,C0000585,M0000585,88.45411183985519,0
DEBIT,C0000586,M0000586,4634.820442132097,0
CASH_IN,C0000587,M0000587,9915.262571240977,0
TRANSFER,C0000588,M0000588,8285.673332423848,0
PAYMENT,C0000589,M0000589,4939.676696556684,0
CASH_OUT,C0000590,M0000590,2372.5570960785712,0
TRANSFER,C0000591,M0000591,1501.6384403101079,0
PAYMENT,C0000592,M0000592,3902.0739325679756,0
DEBIT,C0000593,M0000593,6925.0773439841805,0
PAYMENT,C0000594,M0000594,5856.4790246252105,0
DEBIT,C0000595,M0000595,701.4734499153196,0
CASH_IN,C0000596,M0000596,780.1558311966617,0
CASH_OUT,C0000597,M0000597,2015.6075557856734,0
PAYMENT,C0000598,M0000598,9157.703291352798,0
TRANSFER,C0000599,M0000599,9021.567583296406,0
PAYMENT,C0000600,M0000600,4844.531339778387,0
TRANSFER,C0000601,M0000601,9578.638638165849,0
CASH_OUT,C0000602,M0000602,8323.53558747015,0
DEBIT,C0000603,M0000603,8482.645492521495,0
DEBIT,C0000604,M0000604,3769.9802041083076,0
TRANSFER,C0000605,M0000605,4979.091744447407,0
CASH_IN,C0000606,M0000606,4308.215889064277,0
TRANSFER,C0000607,M0000607,1173.7334690763957,0
CASH_OUT,C0000608,M0000608,9835.282116295439,0
PAYMENT,C0000609,M0000609,9352.74426442962,0
TRANSFER,C0000610,M0000610,8167.91125230007,0
CASH_OUT,C0000611,M0000611,4232.541993703278,0
PAYMENT,C0000612,M0000612,6720.374983764396,0
CASH_IN,C0000613,M0000613,272.38489318404555,0
CASH_OUT,C0000614,M0000614,6140.685778732551,0
CASH_IN,C0000615,M0000615,1325.356273315863,0
PAYMENT,C0000616,M0000616,1631.1492404370042,0
DEBIT,C0000617,M0000617,8174.407941412061,0
CASH_OUT,C0000618,M0000618,9805.965178860033,0
DEBIT,C0000619,M0000619,3643.097611279682,0
PAYMENT,C0000620,M0000620,3922.79014069402,0
CASH_OUT,C0000621,M0000621,4913.602373479275,0
CASH_IN,C0000622,M0000622,2553.0295670084333,0
CASH_IN,C0000623,M0000623,7193.981035447597,0
CASH_IN,C0000624,M0000624,4538.532213156183,0
PAYMENT,C0000625,M0000625,8416.158436736958,0
CASH_OUT,C0000626,M0000626,6167.473961512079,0
TRANSFER,C0000627,M0000627,4871.783725816234,0
PAYMENT,C0000628,M0000628,278.9078257070987,0
TRANSFER,C0000629,M0000629,7525.93428942554,0
DEBIT,C0000630,M0000630,6391.201519094691,0
PAYMENT,C0000631,M0000631,4950.344963448062,0
PAYMENT,C0000632,M0000632,1118.5524303567051,0
CASH_IN,C0000633,M0000633,2920.675147608496,0
TRANSFER,C0000634,M0000634,968.8247954450246,0
CASH_IN,C0000635,M0000635,9302.03905823045,0
PAYMENT,C0000636,M0000636,9301.209760084741,0
PAYMENT,C0000637,M0000637,3228.1109036695098,0
CASH_OUT,C0000638,M0000638,4660.387795636771,0
CASH_OUT,C0000639,M0000639,6265.213376928446,0
CASH_IN,C0000640,M0000640,2428.612324852566,0
TRANSFER,C0000641,M0000641,9931.150835379261,0
PAYMENT,C0000642,M0000642,7848.289530232575,0
TRANSFER,C0000643,M0000643,3748.09737497518,0
CASH_IN,C0000644,M0000644,9054.86581534507,0
CASH_IN,C0000645,M0000645,997.6184727330261,0
PAYMENT,C0000646,M0000646,2685.402812161295,0
CASH_IN,C0000647,M0000647,5.574321012286054,0
CASH_IN,C0000648,M0000648,4226.470413460504,0
DEBIT,C0000649,M0000649,1562.6730175534688,0
DEBIT,C0000650,M0000650,5905.415291540472,0
DEBIT,C0000651,M0000651,5511.206969128959,0
DEBIT,C0000652,M0000652,3746.225005393973,0
TRANSFER,C0000653,M0000653,1581.2132464384742,0
PAYMENT,C0000654,M0000654,2992.920864539177,0
CASH_OUT,C0000655,M0000655,9248.461198596495,0
PAYMENT,C0000656,M0000656,155.26026146027826,0
DEBIT,C0000657,M0000657,4670.099910977034,0
CASH_OUT,C0000658,M0000658,2134.3090579225654,0
PAYMENT,C0000659,M0000659,4094.578549393627,0
DEBIT,C0000660,M0000660,8102.3243717982705,0
PAYMENT,C0000661,M0000661,8854.893443919873,0
TRANSFER,C0000662,M0000662,7503.890084919889,0
PAYMENT,C0000663,M0000663,9042.539993743936,0
TRANSFER,C0000664,M0000664,7715.117901169992,0
CASH_IN,C0000665,M0000665,6695.462833802746,0
PAYMENT,C0000666,M0000666,3824.4217480720567,0
CASH_IN,C0000667,M0000667,2414.4938622213585,0
DEBIT,C0000668,M0000668,7785.738240428495,0
CASH_OUT,C0000669,M0000669,9906.679724662647,0
CASH_OUT,C0000670,M0000670,6648.224669228091,0
PAYMENT,C0000671,M0000671,4280.073693111625,0
PAYMENT,C0000672,M0000672,6994.731750745903,0
PAYMENT,C0000673,M0000673,215.4580427296904,0
PAYMENT,C0000674,M0000674,4564.397765384779,0
CASH_OUT,C0000675,M0000675,9241.864179556394,0
DEBIT,C0000676,M0000676,438.43741942645175,0
PAYMENT,C0000677,M0000677,8078.626344265841,0
CASH_IN,C0000678,M0000678,145.79386026540408,0
PAYMENT,C0000679,M0000679,3848.4738294685717,0
CASH_IN,C0000680,M0000680,9870.441235224776,0
TRANSFER,C0000681,M0000681,4335.683464819376,0
TRANSFER,C0000682,M0000682,5796.720879937969,0
TRANSFER,C0000683,M0000683,5757.847187457083,0
CASH_IN,C0000684,M0000684,7072.035872806919,0
PAYMENT,C0000685,M0000685,559.6469287873584,0
DEBIT,C0000686,M0000686,7901.18909216613,0
PAYMENT,C0000687,M0000687,6001.635376903753,0
CASH_OUT,C0000688,M0000688,8634.860878555959,0
DEBIT,C0000689,M0000689,374.9936702420342,0
DEBIT,C0000690,M0000690,4031.3858502538014,0
DEBIT,C0000691,M0000691,9531.918249146727,0
CASH_OUT,C0000692,M0000692,806.5490384124785,0
DEBIT,C0000693,M0000693,4827.560570325088,0
PAYMENT,C0000694,M0000694,802.8247723300641,0
CASH_OUT,C0000695,M0000695,254.94717349119344,0
TRANSFER,C0000696,M0000696,2912.758740672465,0
PAYMENT,C0000697,M0000697,9512.064164342813,0
DEBIT,C0000698,M0000698,9496.153727896159,0
CASH_IN,C0000699,M0000699,7235.13688121246,0
TRANSFER,C0000700,M0000700,4981.610520907501,0
DEBIT,C0000701,M0000701,1837.5601985504109,0
DEBIT,C0000702,M0000702,8198.940345769028,0
TRANSFER,C0000703,M0000703,8284.111202380402,0
CASH_IN,C0000704,M0000704,8364.240920071868,0
CASH_OUT,C0000705,M0000705,92.46953543801895,0
PAYMENT,C0000706,M0000706,3966.235726028966,0
CASH_OUT,C0000707,M0000707,4969.028108997993,0
PAYMENT,C0000708,M0000708,1568.4474697997996,0
CASH_IN,C0000709,M0000709,289.0622482395877,0
CASH_IN,C0000710,M0000710,9118.963558932068,0
PAYMENT,C0000711,M0000711,92.43395861694648,0
CASH_OUT,C0000712,M0000712,8532.129693936888,0
TRANSFER,C0000713,M0000713,2996.6288369538543,0
PAYMENT,C0000714,M0000714,6007.52388377039,0
TRANSFER,C0000715,M0000715,2906.4616199739166,0
CASH_OUT,C0000716,M0000716,9517.739567667297,0
CASH_IN,C0000717,M0000717,2876.8168905585544,0
PAYMENT,C0000718,M0000718,354.6443848010672,0
PAYMENT,C0000719,M0000719,4663.168564775788,0
DEBIT,C0000720,M0000720,1086.9271241181266,0
DEBIT,C0000721,M0000721,2419.7211890621606,0
PAYMENT,C0000722,M0000722,2644.8360569037377,0
CASH_IN,C0000723,M0000723,4226.730950289568,0
CASH_IN,C0000724,M0000724,6528.039257879613,0
DEBIT,C0000725,M0000725,9784.540756215376,0
PAYMENT,C0000726,M0000726,2605.6924070814825,0
TRANSFER,C0000727,M0000727,5698.802185402969,0
PAYMENT,C0000728,M0000728,6992.714750118547,0
PAYMENT,C0000729,M0000729,7049.279321055445,0
CASH_OUT,C0000730,M0000730,1530.7181846557705,0
CASH_OUT,C0000731,M0000731,528.2148442426482,0
DEBIT,C0000732,M0000732,2438.142341640236,0
PAYMENT,C0000733,M0000733,3148.7410735081066,0
CASH_OUT,C0000734,M0000734,8587.948355056667,0
CASH_OUT,C0000735,M0000735,9449.062980358289,0
TRANSFER,C0000736,M0000736,4800.7356495583945,0
PAYMENT,C0000737,M0000737,5731.090754826004,0
CASH_IN,C0000738,M0000738,7711.141909778518,0
PAYMENT,C0000739,M0000739,1114.276396794116,0
PAYMENT,C0000740,M0000740,5681.838592444701,0
DEBIT,C0000741,M0000741,744.5152728340454,0
TRANSFER,C0000742,M0000742,4266.767658269738,0
DEBIT,C0000743,M0000743,7178.011080813551,0
DEBIT,C0000744,M0000744,1665.0231015218508,0
DEBIT,C0000745,M0000745,7820.466883662546,0
DEBIT,C0000746,M0000746,9108.451217014877,0
CASH_OUT,C0000747,M0000747,7946.91819045061,0
CASH_IN,C0000748,M0000748,2178.3830305533534,0
CASH_IN,C0000749,M0000749,9492.644730561182,0
CASH_IN,C0000750,M0000750,872.4809365390906,0
CASH_OUT,C0000751,M0000751,7197.37546850798,0
DEBIT,C0000752,M0000752,5777.375887078252,0
DEBIT,C0000753,M0000753,4961.038374333817,0
PAYMENT,C0000754,M0000754,5843.2566340887515,0
CASH_IN,C0000755,M0000755,7817.047533539128,0
TRANSFER,C0000756,M0000756,9823.52588371162,0
CASH_IN,C0000757,M0000757,3925.8344958598022,0
DEBIT,C0000758,M0000758,9759.470955917463,0
DEBIT,C0000759,M0000759,6011.812270106476,0
DEBIT,C0000760,M0000760,879.3676400625417,0
TRANSFER,C0000761,M0000761,9450.773939363007,0
TRANSFER,C0000762,M0000762,33.075066725996024,0
CASH_OUT,C0000763,M0000763,1880.5812784703758,0
PAYMENT,C0000764,M0000764,5974.940245081502,0
TRANSFER,C0000765,M0000765,5218.576117453934,0
DEBIT,C0000766,M0000766,9829.944504076013,0
PAYMENT,C0000767,M0000767,4656.2651508964245,0
TRANSFER,C0000768,M0000768,909.9757809352083,0
PAYMENT,C0000769,M0000769,8424.729914594916,0
CASH_IN,C0000770,M0000770,5395.332675074707,0
CASH_OUT,C0000771,M0000771,8315.331082896926,0
TRANSFER,C0000772,M0000772,5373.544486767921,0
TRANSFER,C0000773,M0000773,648.2236664031138,0
CASH_IN,C0000774,M0000774,3440.927259800154,0
CASH_IN,C0000775,M0000775,4969.930147715578,0
CASH_OUT,C0000776,M0000776,1008.1705735833268,0
CASH_IN,C0000777,M0000777,1706.2945235270631,0
CASH_IN,C0000778,M0000778,357.3484255760162,0
TRANSFER,C0000779,M0000779,3751.6301807513487,0
TRANSFER,C0000780,M0000780,5451.903612395586,0
TRANSFER,C0000781,M0000781,830.9512210521963,0
CASH_IN,C0000782,M0000782,5675.682165399667,0
TRANSFER,C0000783,M0000783,5226.965882221033,0
CASH_OUT,C0000784,M0000784,4262.2249938092045,0
DEBIT,C0000785,M0000785,5874.328952463822,0
TRANSFER,C0000786,M0000786,3068.4574238927744,0
TRANSFER,C0000787,M0000787,6595.821818129337,0
DEBIT,C0000788,M0000788,6815.519165745448,0
DEBIT,C0000789,M0000789,3376.4474655026834,0
PAYMENT,C0000790,M0000790,6441.709765470889,0
TRANSFER,C0000791,M0000791,914.3904747514741,0
TRANSFER,C0000792,M0000792,6341.058399520048,0
TRANSFER,C0000793,M0000793,5479.881160826759,0
CASH_OUT,C0000794,M0000794,1966.2030869418056,0
PAYMENT,C0000795,M0000795,9683.893641394117,0
DEBIT,C0000796,M0000796,6035.166445182991,0
DEBIT,C0000797,M0000797,631.9662941888593,0
DEBIT,C0000798,M0000798,1097.492035276011,0
CASH_OUT,C0000799,M0000799,9819.742927398785,0
CASH_OUT,C0000800,M0000800,5179.3519670379355,0
CASH_IN,C0000801,M0000801,2520.946250083177,0
CASH_OUT,C0000802,M0000802,2538.4747608757007,0
CASH_OUT,C0000803,M0000803,6347.989027780051,0
CASH_OUT,C0000804,M0000804,2181.8181484800193,0
PAYMENT,C0000805,M0000805,213.0907828273243,0
CASH_IN,C0000806,M0000806,3760.9112596652417,0
PAYMENT,C0000807,M0000807,8328.752613570807,0
CASH_IN,C0000808,M0000808,4240.343160618698,0
DEBIT,C0000809,M0000809,3418.4503019214217,0
PAYMENT,C0000810,M0000810,7077.054042005228,0
CASH_OUT,C0000811,M0000811,1514.1244269718225,0
TRANSFER,C0000812,M0000812,994.9287420851239,0
TRANSFER,C0000813,M0000813,3292.1246710323835,0
TRANSFER,C0000814,M0000814,116.12108855314051,0
CASH_OUT,C0000815,M0000815,4219.747105476798,0
DEBIT,C0000816,M0000816,6431.678409369868,0
CASH_IN,C0000817,M0000817,2926.1621098027867,0
TRANSFER,C0000818,M0000818,1098.0517574733828,0
TRANSFER,C0000819,M0000819,9932.78449257059,0
CASH_IN,C0000820,M0000820,3840.3871743420827,0
PAYMENT,C0000821,M0000821,9708.211715141008,0
PAYMENT,C0000822,M0000822,1530.5773493305376,0
TRANSFER,C0000823,M0000823,6038.767020970345,0
CASH_OUT,C0000824,M0000824,7773.42662041452,0
CASH_OUT,C0000825,M0000825,8577.440091069393,0
CASH_IN,C0000826,M0000826,4297.38719906685,0
CASH_OUT,C0000827,M0000827,7733.835567807994,0
CASH_OUT,C0000828,M0000828,6529.274536099029,0
PAYMENT,C0000829,M0000829,7349.479817890469,0
TRANSFER,C0000830,M0000830,3474.7735819841664,0
CASH_IN,C0000831,M0000831,7186.246777090905,0
CASH_OUT,C0000832,M0000832,185.9831523761979,0
DEBIT,C0000833,M0000833,6907.083110709138,0
CASH_IN,C0000834,M0000834,2295.72468826403,0
TRANSFER,C0000835,M0000835,5828.282850444511,0
CASH_IN,C0000836,M0000836,1807.127835302924,0
CASH_OUT,C0000837,M0000837,1948.2472948305517,0
CASH_OUT,C0000838,M0000838,7484.241460931766,0
TRANSFER,C0000839,M0000839,7471.579503600264,0
CASH_IN,C0000840,M0000840,4377.0512349588735,0
DEBIT,C0000841,M0000841,4512.444243381015,0
CASH_OUT,C0000842,M0000842,6992.270409472207,0
CASH_OUT,C0000843,M0000843,6821.21565080939,0
CASH_IN,C0000844,M0000844,4132.118337922521,0
CASH_OUT,C0000845,M0000845,4271.058217404791,0
CASH_IN,C0000846,M0000846,9658.148028067646,0
TRANSFER,C0000847,M0000847,9998.715144920136,0
PAYMENT,C0000848,M0000848,6084.864778796527,0
PAYMENT,C0000849,M0000849,3257.117925950618,0
CASH_IN,C0000850,M0000850,2242.2139274724486,0
PAYMENT,C0000851,M0000851,6814.265380822456,0
CASH_IN,C0000852,M0000852,2285.1701385982983,0
TRANSFER,C0000853,M0000853,2914.0795271664156,0
PAYMENT,C0000854,M0000854,9455.155003290232,0
CASH_OUT,C0000855,M0000855,9416.118070044513,0
PAYMENT,C0000856,M0000856,7068.595156946873,0
CASH_IN,C0000857,M0000857,6243.072346593027,0
DEBIT,C0000858,M0000858,2759.9820611445525,0
DEBIT,C0000859,M0000859,2548.1839830508534,0
PAYMENT,C0000860,M0000860,108.64564936584054,0
CASH_OUT,C0000861,M0000861,4890.0760535133295,0
CASH_OUT,C0000862,M0000862,7280.849090993686,0
CASH_IN,C0000863,M0000863,7970.21835729803,0
CASH_IN,C0000864,M0000864,3980.609348994363,0
PAYMENT,C0000865,M0000865,9975.966795881268,0
CASH_IN,C0000866,M0000866,6068.7696608433325,0
TRANSFER,C0000867,M0000867,9223.14337645138,0
PAYMENT,C0000868,M0000868,7482.6708403523135,0
PAYMENT,C0000869,M0000869,552.9340855304843,0
PAYMENT,C0000870,M0000870,226.73162377261468,0
DEBIT,C0000871,M0000871,2069.2274376151086,0
CASH_OUT,C0000872,M0000872,5665.416774974034,0
CASH_IN,C0000873,M0000873,9138.3169402397,0
CASH_IN,C0000874,M0000874,8873.635113633096,0
CASH_OUT,C0000875,M0000875,9658.170820102734,0
CASH_IN,C0000876,M0000876,9952.50064189674,0
CASH_IN,C0000877,M0000877,4213.3443297868125,0
TRANSFER,C0000878,M0000878,8003.236521735765,0
CASH_OUT,C0000879,M0000879,1889.264211112105,0
DEBIT,C0000880,M0000880,841.1801194010183,0
PAYMENT,C0000881,M0000881,9641.182224168142,0
DEBIT,C0000882,M0000882,857.2864133019331,0
CASH_OUT,C0000883,M0000883,1713.8727937602948,0
CASH_IN,C0000884,M0000884,3149.669641060212,0
CASH_OUT,C0000885,M0000885,3838.4930283353833,0
DEBIT,C0000886,M0000886,9023.71639997451,0
CASH_OUT,C0000887,M0000887,7939.949112667537,0
CASH_OUT,C0000888,M0000888,7422.858970517849,0
DEBIT,C0000889,M0000889,1684.9444411049553,0
PAYMENT,C0000890,M0000890,5158.383942175829,0
CASH_OUT,C0000891,M0000891,697.2623305624414,0
CASH_IN,C0000892,M0000892,7569.695742827281,0
CASH_OUT,C0000893,M0000893,9841.499017697579,0
DEBIT,C0000894,M0000894,738.6862717841392,0
TRANSFER,C0000895,M0000895,4651.521357384585,0
TRANSFER,C0000896,M0000896,7514.099078319794,0
PAYMENT,C0000897,M0000897,5112.172718147351,0
CASH_OUT,C0000898,M0000898,3914.4282098187755,0
CASH_IN,C0000899,M0000899,5401.36000443783,0
DEBIT,C0000900,M0000900,4753.573309776975,0
TRANSFER,C0000901,M0000901,8946.41224057846,0
DEBIT,C0000902,M0000902,6050.847828284263,0
TRANSFER,C0000903,M0000903,8592.134052012976,0
CASH_OUT,C0000904,M0000904,8034.632739350949,0
CASH_IN,C0000905,M0000905,7524.33586544988,0
TRANSFER,C0000906,M0000906,613.1347983957269,0
DEBIT,C0000907,M0000907,4306.616906799063,0
TRANSFER,C0000908,M0000908,5968.277911698418,0
CASH_IN,C0000909,M0000909,3452.4966839229055,0
CASH_OUT,C0000910,M0000910,3007.0920194341033,0
CASH_OUT,C0000911,M0000911,7294.876155636141,0
CASH_OUT,C0000912,M0000912,5889.974606815901,0
TRANSFER,C0000913,M0000913,4930.95559273097,0
CASH_OUT,C0000914,M0000914,3011.673487160098,0
CASH_IN,C0000915,M0000915,2388.62080910063,0
PAYMENT,C0000916,M0000916,8551.9728121623,0
TRANSFER,C0000917,M0000917,4797.392066083574,0
PAYMENT,C0000918,M0000918,5241.319616154304,0
TRANSFER,C0000919,M0000919,19.107628006170827,0
PAYMENT,C0000920,M0000920,48.139722533024894,0
DEBIT,C0000921,M0000921,4231.502743526206,0
CASH_OUT,C0000922,M0000922,846.9163950816328,0
TRANSFER,C0000923,M0000923,3238.829116411455,0
TRANSFER,C0000924,M0000924,9653.486387066127,0
TRANSFER,C0000925,M0000925,5422.751842953948,0
PAYMENT,C0000926,M0000926,3885.7109520775957,0
TRANSFER,C0000927,M0000927,8377.510763278884,0
CASH_IN,C0000928,M0000928,5738.84655670245,0
CASH_IN,C0000929,M0000929,9826.656332720375,0
TRANSFER,C0000930,M0000930,4212.154594607979,0
CASH_OUT,C0000931,M0000931,9229.561890338347,0
DEBIT,C0000932,M0000932,6599.582976529228,0
DEBIT,C0000933,M0000933,5328.176971592866,0
PAYMENT,C0000934,M0000934,9199.906427910259,0
TRANSFER,C0000935,M0000935,6093.995923641622,0
CASH_OUT,C0000936,M0000936,5591.445451411867,0
CASH_OUT,C0000937,M0000937,4725.36166940725,0
DEBIT,C0000938,M0000938,3721.696635416811,0
TRANSFER,C0000939,M0000939,6285.740196107467,0
PAYMENT,C0000940,M0000940,8829.649232195128,0
PAYMENT,C0000941,M0000941,6660.4890415008,0
PAYMENT,C0000942,M0000942,6695.226683386412,0
CASH_IN,C0000943,M0000943,9087.30069173745,0
TRANSFER,C0000944,M0000944,3004.9130666689816,0
CASH_IN,C0000945,M0000945,1547.9301302437675,0
DEBIT,C0000946,M0000946,4969.028880630578,0
CASH_OUT,C0000947,M0000947,1370.4655691597577,0
PAYMENT,C0000948,M0000948,4129.474103743007,0
CASH_OUT,C0000949,M0000949,6390.296852280206,0
DEBIT,C0000950,M0000950,1154.611963098021,0
CASH_OUT,C0000951,M0000951,4996.18174754952,0
DEBIT,C0000952,M0000952,2782.5238111275385,0
TRANSFER,C0000953,M0000953,7583.849350687473,0
